split,regime,task,seed,episodes,success_rate,mechanism_precision,incompatible_retrieval_rate,damage_rate,recovery_success,query_cost,calibration_error,ablation,interpretation
combined_stress,friction_mismatch,peg_insert_contact_search,5,84,0.726190,0.620748,0.112349,0.062386,0.559486,0.232981,0.076153,full_mechanism_retrieval,all components
combined_stress,friction_mismatch,peg_insert_contact_search,6,84,0.619048,0.621588,0.112973,0.064984,0.560397,0.234885,0.076568,full_mechanism_retrieval,all components
combined_stress,friction_mismatch,cable_route_around_hook,0,84,0.690476,0.620984,0.114818,0.058330,0.596777,0.237774,0.072528,full_mechanism_retrieval,all components
combined_stress,friction_mismatch,cable_route_around_hook,1,84,0.702381,0.621808,0.115430,0.058538,0.597670,0.238003,0.072935,full_mechanism_retrieval,all components
combined_stress,friction_mismatch,cable_route_around_hook,2,84,0.642857,0.606624,0.116042,0.060174,0.598564,0.239232,0.073342,full_mechanism_retrieval,all components
combined_stress,friction_mismatch,cable_route_around_hook,3,84,0.690476,0.607448,0.116654,0.059667,0.599457,0.238962,0.073749,full_mechanism_retrieval,all components
combined_stress,friction_mismatch,cable_route_around_hook,4,84,0.642857,0.608272,0.117266,0.061066,0.582342,0.240024,0.074156,full_mechanism_retrieval,all components
combined_stress,friction_mismatch,cable_route_around_hook,5,84,0.642857,0.609096,0.117878,0.061512,0.583235,0.240420,0.074563,full_mechanism_retrieval,all components
combined_stress,friction_mismatch,cable_route_around_hook,6,84,0.714286,0.609920,0.106484,0.059629,0.584609,0.239816,0.074754,full_mechanism_retrieval,all components
combined_stress,friction_mismatch,cloth_slide_over_edge,0,84,0.642857,0.610873,0.108353,0.056393,0.582667,0.236853,0.070814,full_mechanism_retrieval,all components
combined_stress,friction_mismatch,cloth_slide_over_edge,1,84,0.607143,0.611681,0.108953,0.057545,0.583543,0.237741,0.071212,full_mechanism_retrieval,all components
combined_stress,friction_mismatch,cloth_slide_over_edge,2,84,0.630952,0.612489,0.109553,0.057505,0.584419,0.237796,0.071611,full_mechanism_retrieval,all components
combined_stress,friction_mismatch,cloth_slide_over_edge,3,84,0.690476,0.613297,0.110153,0.056752,0.585295,0.237351,0.072010,full_mechanism_retrieval,all components
combined_stress,friction_mismatch,cloth_slide_over_edge,4,84,0.642857,0.614105,0.110753,0.058141,0.586171,0.238405,0.072409,full_mechanism_retrieval,all components
combined_stress,friction_mismatch,cloth_slide_over_edge,5,84,0.642857,0.614913,0.111353,0.058578,0.587047,0.238793,0.072808,full_mechanism_retrieval,all components
combined_stress,friction_mismatch,cloth_slide_over_edge,6,84,0.678571,0.615721,0.111953,0.058301,0.587923,0.238681,0.073206,full_mechanism_retrieval,all components
combined_stress,friction_mismatch,twist_lid_with_force_limit,0,84,0.690476,0.614463,0.107045,0.058035,0.546468,0.236365,0.070945,full_mechanism_retrieval,all components
combined_stress,friction_mismatch,twist_lid_with_force_limit,1,84,0.678571,0.615311,0.107675,0.058732,0.547388,0.236939,0.071365,full_mechanism_retrieval,all components
combined_stress,friction_mismatch,twist_lid_with_force_limit,2,84,0.690476,0.616159,0.108305,0.058953,0.548308,0.237181,0.071784,full_mechanism_retrieval,all components
combined_stress,friction_mismatch,twist_lid_with_force_limit,3,84,0.678571,0.617007,0.108935,0.059651,0.549228,0.237755,0.072203,full_mechanism_retrieval,all components
combined_stress,friction_mismatch,twist_lid_with_force_limit,4,84,0.690476,0.617855,0.109565,0.059872,0.550148,0.237997,0.072623,full_mechanism_retrieval,all components
combined_stress,friction_mismatch,twist_lid_with_force_limit,5,84,0.738095,0.618703,0.110195,0.059379,0.551067,0.237738,0.073042,full_mechanism_retrieval,all components
combined_stress,friction_mismatch,twist_lid_with_force_limit,6,84,0.678571,0.619551,0.110825,0.061028,0.551987,0.238979,0.073461,full_mechanism_retrieval,all components
combined_stress,support_topology_shift,drawer_pull_with_stiction,0,84,0.750000,0.603518,0.114733,0.058645,0.579448,0.240614,0.076296,full_mechanism_retrieval,all components
combined_stress,support_topology_shift,drawer_pull_with_stiction,1,84,0.738095,0.604398,0.115387,0.059360,0.580403,0.241205,0.076732,full_mechanism_retrieval,all components
combined_stress,support_topology_shift,drawer_pull_with_stiction,2,84,0.642857,0.605278,0.116041,0.061742,0.581358,0.242962,0.077168,full_mechanism_retrieval,all components
combined_stress,support_topology_shift,drawer_pull_with_stiction,3,84,0.714286,0.606158,0.116695,0.060790,0.582313,0.234382,0.077604,full_mechanism_retrieval,all components
combined_stress,support_topology_shift,drawer_pull_with_stiction,4,84,0.583333,0.607038,0.117349,0.063886,0.583268,0.236639,0.078039,full_mechanism_retrieval,all components
combined_stress,support_topology_shift,drawer_pull_with_stiction,5,84,0.714286,0.607918,0.118003,0.061744,0.584222,0.235230,0.078475,full_mechanism_retrieval,all components
combined_stress,support_topology_shift,drawer_pull_with_stiction,6,84,0.750000,0.608798,0.118657,0.061507,0.585177,0.235154,0.078911,full_mechanism_retrieval,all components
combined_stress,support_topology_shift,peg_insert_contact_search,0,84,0.702381,0.607415,0.117660,0.062325,0.559160,0.235882,0.078940,full_mechanism_retrieval,all components
combined_stress,support_topology_shift,peg_insert_contact_search,1,84,0.642857,0.608295,0.118314,0.063992,0.560115,0.237139,0.071372,full_mechanism_retrieval,all components
combined_stress,support_topology_shift,peg_insert_contact_search,2,84,0.690476,0.609175,0.118968,0.063517,0.561069,0.236897,0.071808,full_mechanism_retrieval,all components
combined_stress,support_topology_shift,peg_insert_contact_search,3,84,0.738095,0.610055,0.119622,0.063042,0.562024,0.236654,0.072244,full_mechanism_retrieval,all components
combined_stress,support_topology_shift,peg_insert_contact_search,4,84,0.595238,0.610935,0.120276,0.066376,0.562979,0.239078,0.072679,full_mechanism_retrieval,all components
combined_stress,support_topology_shift,peg_insert_contact_search,5,84,0.726190,0.611815,0.120930,0.064234,0.545925,0.237669,0.073115,full_mechanism_retrieval,all components
combined_stress,support_topology_shift,peg_insert_contact_search,6,84,0.678571,0.612695,0.121584,0.065663,0.546880,0.238759,0.073551,full_mechanism_retrieval,all components
combined_stress,support_topology_shift,cable_route_around_hook,0,84,0.666667,0.603412,0.116918,0.063852,0.591764,0.238474,0.073057,full_mechanism_retrieval,all components
combined_stress,support_topology_shift,cable_route_around_hook,1,84,0.583333,0.604276,0.117560,0.065986,0.592701,0.240057,0.073485,full_mechanism_retrieval,all components
combined_stress,support_topology_shift,cable_route_around_hook,2,84,0.666667,0.605140,0.118202,0.064788,0.593638,0.239306,0.073912,full_mechanism_retrieval,all components
combined_stress,support_topology_shift,cable_route_around_hook,3,84,0.714286,0.606004,0.118844,0.064304,0.594576,0.239056,0.074340,full_mechanism_retrieval,all components
combined_stress,support_topology_shift,cable_route_around_hook,4,84,0.559524,0.606868,0.119486,0.067867,0.595513,0.241638,0.074768,full_mechanism_retrieval,all components
combined_stress,support_topology_shift,cable_route_around_hook,5,84,0.714286,0.607732,0.120128,0.065240,0.596450,0.239888,0.075195,full_mechanism_retrieval,all components
combined_stress,support_topology_shift,cable_route_around_hook,6,84,0.630952,0.608596,0.120770,0.067375,0.597388,0.241470,0.075623,full_mechanism_retrieval,all components
combined_stress,support_topology_shift,cloth_slide_over_edge,0,84,0.678571,0.616196,0.115620,0.064556,0.585197,0.240164,0.074880,full_mechanism_retrieval,all components
combined_stress,support_topology_shift,cloth_slide_over_edge,1,84,0.654762,0.617044,0.116250,0.065492,0.586117,0.240906,0.075300,full_mechanism_retrieval,all components
combined_stress,support_topology_shift,cloth_slide_over_edge,2,84,0.666667,0.617892,0.116880,0.065713,0.587036,0.241147,0.075719,full_mechanism_retrieval,all components
combined_stress,support_topology_shift,cloth_slide_over_edge,3,84,0.607143,0.602732,0.117510,0.067362,0.587956,0.242388,0.076138,full_mechanism_retrieval,all components
combined_stress,support_topology_shift,cloth_slide_over_edge,4,84,0.714286,0.603580,0.118140,0.065679,0.588876,0.241296,0.076558,full_mechanism_retrieval,all components
combined_stress,support_topology_shift,cloth_slide_over_edge,5,84,0.619048,0.604428,0.118770,0.068043,0.589796,0.243038,0.076977,full_mechanism_retrieval,all components
combined_stress,support_topology_shift,cloth_slide_over_edge,6,84,0.678571,0.605276,0.119400,0.067312,0.590716,0.242612,0.077396,full_mechanism_retrieval,all components
combined_stress,support_topology_shift,twist_lid_with_force_limit,0,84,0.642857,0.610851,0.119616,0.063794,0.556742,0.236375,0.078643,full_mechanism_retrieval,all components
combined_stress,support_topology_shift,twist_lid_with_force_limit,1,84,0.726190,0.611739,0.120276,0.062609,0.557705,0.235636,0.079083,full_mechanism_retrieval,all components
combined_stress,support_topology_shift,twist_lid_with_force_limit,2,84,0.702381,0.612627,0.120936,0.063567,0.540660,0.236397,0.071519,full_mechanism_retrieval,all components
combined_stress,support_topology_shift,twist_lid_with_force_limit,3,84,0.607143,0.613515,0.121596,0.065953,0.541623,0.238159,0.071959,full_mechanism_retrieval,all components
combined_stress,support_topology_shift,twist_lid_with_force_limit,4,84,0.702381,0.614403,0.110250,0.063629,0.543067,0.237253,0.072183,full_mechanism_retrieval,all components
combined_stress,support_topology_shift,twist_lid_with_force_limit,5,84,0.773810,0.615291,0.110910,0.062682,0.544031,0.236681,0.072623,full_mechanism_retrieval,all components
combined_stress,support_topology_shift,twist_lid_with_force_limit,6,84,0.690476,0.616179,0.111570,0.064830,0.544994,0.238276,0.073063,full_mechanism_retrieval,all components
combined_stress,compliance_shift,drawer_pull_with_stiction,0,84,0.726190,0.605616,0.122680,0.062569,0.570577,0.238893,0.074447,full_mechanism_retrieval,all components
combined_stress,compliance_shift,drawer_pull_with_stiction,1,84,0.690476,0.606448,0.111292,0.062833,0.571960,0.239793,0.074642,full_mechanism_retrieval,all components
combined_stress,compliance_shift,drawer_pull_with_stiction,2,84,0.714286,0.607280,0.111910,0.062808,0.572862,0.239860,0.075054,full_mechanism_retrieval,all components
combined_stress,compliance_shift,drawer_pull_with_stiction,3,84,0.642857,0.608112,0.112528,0.064686,0.573764,0.241260,0.075465,full_mechanism_retrieval,all components
combined_stress,compliance_shift,drawer_pull_with_stiction,4,84,0.750000,0.608944,0.113146,0.062994,0.574667,0.240160,0.075876,full_mechanism_retrieval,all components
combined_stress,compliance_shift,drawer_pull_with_stiction,5,84,0.654762,0.609776,0.113764,0.065349,0.575569,0.241893,0.076287,full_mechanism_retrieval,all components
combined_stress,compliance_shift,drawer_pull_with_stiction,6,84,0.702381,0.610608,0.114382,0.064847,0.576471,0.241626,0.076698,full_mechanism_retrieval,all components
combined_stress,compliance_shift,peg_insert_contact_search,0,84,0.738095,0.612201,0.115617,0.065653,0.553713,0.234672,0.078256,full_mechanism_retrieval,all components
combined_stress,compliance_shift,peg_insert_contact_search,1,84,0.678571,0.613033,0.116235,0.067294,0.554615,0.235905,0.078667,full_mechanism_retrieval,all components
combined_stress,compliance_shift,peg_insert_contact_search,2,84,0.726190,0.613865,0.116853,0.066792,0.555517,0.235638,0.079078,full_mechanism_retrieval,all components
combined_stress,compliance_shift,peg_insert_contact_search,3,84,0.750000,0.614697,0.117471,0.058762,0.556419,0.235705,0.079489,full_mechanism_retrieval,all components
combined_stress,compliance_shift,peg_insert_contact_search,4,84,0.690476,0.615529,0.118089,0.060403,0.557322,0.236938,0.071896,full_mechanism_retrieval,all components
combined_stress,compliance_shift,peg_insert_contact_search,5,84,0.595238,0.616361,0.118707,0.062758,0.558224,0.238672,0.072307,full_mechanism_retrieval,all components
combined_stress,compliance_shift,peg_insert_contact_search,6,84,0.630952,0.617193,0.119325,0.062494,0.559126,0.238572,0.072718,full_mechanism_retrieval,all components
combined_stress,compliance_shift,cable_route_around_hook,0,84,0.630952,0.602317,0.122472,0.066238,0.579398,0.243328,0.077573,full_mechanism_retrieval,all components
combined_stress,compliance_shift,cable_route_around_hook,1,84,0.642857,0.603133,0.123078,0.066442,0.580282,0.243553,0.077976,full_mechanism_retrieval,all components
combined_stress,compliance_shift,cable_route_around_hook,2,84,0.690476,0.603949,0.111678,0.065030,0.581647,0.243278,0.078163,full_mechanism_retrieval,all components
combined_stress,compliance_shift,cable_route_around_hook,3,84,0.702381,0.604765,0.112284,0.065234,0.582532,0.235500,0.078566,full_mechanism_retrieval,all components
combined_stress,compliance_shift,cable_route_around_hook,4,84,0.690476,0.605581,0.112890,0.065913,0.583417,0.236058,0.078969,full_mechanism_retrieval,all components
combined_stress,compliance_shift,cable_route_around_hook,5,84,0.595238,0.606397,0.113496,0.068259,0.584302,0.237784,0.079372,full_mechanism_retrieval,all components
combined_stress,compliance_shift,cable_route_around_hook,6,84,0.607143,0.607213,0.114102,0.068463,0.585186,0.238009,0.079775,full_mechanism_retrieval,all components
combined_stress,compliance_shift,cloth_slide_over_edge,0,84,0.630952,0.610038,0.117376,0.064364,0.585295,0.242653,0.076796,full_mechanism_retrieval,all components
combined_stress,compliance_shift,cloth_slide_over_edge,1,84,0.607143,0.610838,0.117970,0.065273,0.586162,0.243370,0.077191,full_mechanism_retrieval,all components
combined_stress,compliance_shift,cloth_slide_over_edge,2,84,0.642857,0.611638,0.118564,0.064991,0.587029,0.243254,0.077585,full_mechanism_retrieval,all components
combined_stress,compliance_shift,cloth_slide_over_edge,3,84,0.583333,0.612438,0.119158,0.066614,0.587896,0.244471,0.077980,full_mechanism_retrieval,all components
combined_stress,compliance_shift,cloth_slide_over_edge,4,84,0.583333,0.613238,0.119752,0.067047,0.588764,0.236851,0.078375,full_mechanism_retrieval,all components
combined_stress,compliance_shift,cloth_slide_over_edge,5,84,0.821429,0.614038,0.120346,0.062717,0.589631,0.233902,0.078769,full_mechanism_retrieval,all components
combined_stress,compliance_shift,cloth_slide_over_edge,6,84,0.571429,0.614838,0.120940,0.068150,0.590498,0.237786,0.079164,full_mechanism_retrieval,all components
combined_stress,compliance_shift,twist_lid_with_force_limit,0,84,0.714286,0.609012,0.112605,0.062724,0.544041,0.239356,0.074557,full_mechanism_retrieval,all components
combined_stress,compliance_shift,twist_lid_with_force_limit,1,84,0.702381,0.609852,0.113229,0.063417,0.544952,0.239927,0.074973,full_mechanism_retrieval,all components
combined_stress,compliance_shift,twist_lid_with_force_limit,2,84,0.642857,0.610692,0.113853,0.065062,0.545863,0.241164,0.075388,full_mechanism_retrieval,all components
combined_stress,compliance_shift,twist_lid_with_force_limit,3,84,0.702381,0.611532,0.114477,0.064326,0.546774,0.240735,0.075803,full_mechanism_retrieval,all components
combined_stress,compliance_shift,twist_lid_with_force_limit,4,84,0.666667,0.612372,0.115101,0.065495,0.547685,0.241639,0.076218,full_mechanism_retrieval,all components
combined_stress,compliance_shift,twist_lid_with_force_limit,5,84,0.726190,0.613212,0.115725,0.064760,0.548596,0.241209,0.076633,full_mechanism_retrieval,all components
combined_stress,compliance_shift,twist_lid_with_force_limit,6,84,0.654762,0.614052,0.116349,0.066643,0.549507,0.242613,0.077049,full_mechanism_retrieval,all components
combined_stress,occluded_contact_shift,drawer_pull_with_stiction,0,84,0.750000,0.607382,0.126448,0.068488,0.568969,0.239806,0.075855,full_mechanism_retrieval,all components
combined_stress,occluded_contact_shift,drawer_pull_with_stiction,1,84,0.726190,0.608262,0.127102,0.069441,0.569924,0.240563,0.076291,full_mechanism_retrieval,all components
combined_stress,occluded_contact_shift,drawer_pull_with_stiction,2,84,0.702381,0.609142,0.115750,0.069494,0.571359,0.241321,0.076511,full_mechanism_retrieval,all components
combined_stress,occluded_contact_shift,drawer_pull_with_stiction,3,84,0.738095,0.610022,0.116404,0.069256,0.572313,0.241245,0.076946,full_mechanism_retrieval,all components
combined_stress,occluded_contact_shift,drawer_pull_with_stiction,4,84,0.726190,0.610902,0.117058,0.069972,0.573268,0.241835,0.077382,full_mechanism_retrieval,all components
combined_stress,occluded_contact_shift,drawer_pull_with_stiction,5,84,0.654762,0.611782,0.117712,0.063873,0.574223,0.243259,0.077818,full_mechanism_retrieval,all components
combined_stress,occluded_contact_shift,drawer_pull_with_stiction,6,84,0.761905,0.612662,0.118366,0.062207,0.575178,0.242183,0.078254,full_mechanism_retrieval,all components
combined_stress,occluded_contact_shift,peg_insert_contact_search,0,84,0.750000,0.611279,0.117369,0.062311,0.549160,0.242411,0.078283,full_mechanism_retrieval,all components
combined_stress,occluded_contact_shift,peg_insert_contact_search,1,84,0.654762,0.612159,0.118023,0.064693,0.550115,0.244169,0.078719,full_mechanism_retrieval,all components
combined_stress,occluded_contact_shift,peg_insert_contact_search,2,84,0.642857,0.613039,0.118677,0.065408,0.551070,0.236755,0.079155,full_mechanism_retrieval,all components
combined_stress,occluded_contact_shift,peg_insert_contact_search,3,84,0.738095,0.613919,0.119331,0.063980,0.552025,0.235846,0.079590,full_mechanism_retrieval,all components
combined_stress,occluded_contact_shift,peg_insert_contact_search,4,84,0.630952,0.598791,0.119985,0.066600,0.552980,0.237770,0.080026,full_mechanism_retrieval,all components
combined_stress,occluded_contact_shift,peg_insert_contact_search,5,84,0.666667,0.599671,0.120639,0.066363,0.553935,0.237694,0.080462,full_mechanism_retrieval,all components
combined_stress,occluded_contact_shift,peg_insert_contact_search,6,84,0.666667,0.600551,0.121293,0.066840,0.554889,0.238118,0.072894,full_mechanism_retrieval,all components
combined_stress,occluded_contact_shift,cable_route_around_hook,0,84,0.571429,0.607276,0.116628,0.066694,0.581764,0.239000,0.080404,full_mechanism_retrieval,all components
combined_stress,occluded_contact_shift,cable_route_around_hook,1,84,0.666667,0.608140,0.117270,0.065258,0.582702,0.238082,0.080832,full_mechanism_retrieval,all components
combined_stress,occluded_contact_shift,cable_route_around_hook,2,84,0.654762,0.609004,0.117912,0.065964,0.583639,0.238665,0.073255,full_mechanism_retrieval,all components
combined_stress,occluded_contact_shift,cable_route_around_hook,3,84,0.666667,0.609868,0.118554,0.066194,0.584576,0.238914,0.073683,full_mechanism_retrieval,all components
combined_stress,occluded_contact_shift,cable_route_around_hook,4,84,0.476190,0.610732,0.119196,0.070472,0.585514,0.241997,0.074110,full_mechanism_retrieval,all components
combined_stress,occluded_contact_shift,cable_route_around_hook,5,84,0.654762,0.611596,0.119838,0.067369,0.586451,0.239913,0.074538,full_mechanism_retrieval,all components
combined_stress,occluded_contact_shift,cable_route_around_hook,6,84,0.535714,0.612460,0.120480,0.070218,0.587388,0.241996,0.074965,full_mechanism_retrieval,all components
combined_stress,occluded_contact_shift,cloth_slide_over_edge,0,84,0.571429,0.604052,0.115330,0.067637,0.575197,0.240856,0.074223,full_mechanism_retrieval,all components
combined_stress,occluded_contact_shift,cloth_slide_over_edge,1,84,0.607143,0.604900,0.115960,0.067382,0.576117,0.240764,0.074642,full_mechanism_retrieval,all components
combined_stress,occluded_contact_shift,cloth_slide_over_edge,2,84,0.702381,0.605748,0.116590,0.065937,0.577037,0.239839,0.075062,full_mechanism_retrieval,all components
combined_stress,occluded_contact_shift,cloth_slide_over_edge,3,84,0.583333,0.606596,0.117220,0.068777,0.577957,0.241914,0.075481,full_mechanism_retrieval,all components
combined_stress,occluded_contact_shift,cloth_slide_over_edge,4,84,0.607143,0.607444,0.117850,0.068760,0.578877,0.241988,0.075900,full_mechanism_retrieval,all components
combined_stress,occluded_contact_shift,cloth_slide_over_edge,5,84,0.571429,0.608292,0.118480,0.069933,0.579796,0.242896,0.076320,full_mechanism_retrieval,all components
combined_stress,occluded_contact_shift,cloth_slide_over_edge,6,84,0.607143,0.609140,0.119110,0.069678,0.580716,0.242804,0.076739,full_mechanism_retrieval,all components
combined_stress,occluded_contact_shift,twist_lid_with_force_limit,0,84,0.666667,0.598707,0.119325,0.064256,0.546742,0.243237,0.077986,full_mechanism_retrieval,all components
combined_stress,occluded_contact_shift,twist_lid_with_force_limit,1,84,0.797619,0.599595,0.119985,0.062118,0.547706,0.241832,0.078426,full_mechanism_retrieval,all components
combined_stress,occluded_contact_shift,twist_lid_with_force_limit,2,84,0.642857,0.600483,0.120645,0.065695,0.548669,0.244427,0.078866,full_mechanism_retrieval,all components
combined_stress,occluded_contact_shift,twist_lid_with_force_limit,3,84,0.666667,0.601371,0.121305,0.065701,0.549633,0.236517,0.079306,full_mechanism_retrieval,all components
combined_stress,occluded_contact_shift,twist_lid_with_force_limit,4,84,0.654762,0.602259,0.121965,0.066420,0.550597,0.237112,0.079746,full_mechanism_retrieval,all components
combined_stress,occluded_contact_shift,twist_lid_with_force_limit,5,84,0.702381,0.603147,0.122625,0.065949,0.551560,0.236873,0.080186,full_mechanism_retrieval,all components
